사업자 현황 (6월/100대 생활업종),,,,,,,,,,,,,,,,
*조회년월,,2019년 6월,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,"(단위 : 인원수, %)",,,,,,,,,,,,,
구분,,, 사업자 수,,,,,,,,,,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③),,,,,,,,,
채소가게,광주광역시,북구,64,64,100.00%,52,123.08%,,,,,,,,,
채소가게,전라북도,합계,619,618,100.16%,596,103.86%,,,,,,,,,
채소가게,전라북도,고창군,20,20,100.00%,21,95.24%,,,,,,,,,
채소가게,전라북도,군산시,61,61,100.00%,57,107.02%,,,,,,,,,
채소가게,전라북도,김제시,30,29,103.45%,25,120.00%,,,,,,,,,
채소가게,전라북도,남원시,39,38,102.63%,36,108.33%,,,,,,,,,
채소가게,전라북도,무주군,26,26,100.00%,32,81.25%,,,,,,,,,
채소가게,전라북도,부안군,18,18,100.00%,20,90.00%,,,,,,,,,
채소가게,전라북도,순창군,12,12,100.00%,13,92.31%,,,,,,,,,
채소가게,전라북도,완주군,66,66,100.00%,58,113.79%,,,,,,,,,
채소가게,전라북도,익산시,71,71,100.00%,72,98.61%,,,,,,,,,
채소가게,전라북도,임실군,16,16,100.00%,16,100.00%,,,,,,,,,
채소가게,전라북도,장수군,14,15,93.33%,15,93.33%,,,,,,,,,
채소가게,전라북도,전주시 덕진구,78,76,102.63%,64,121.88%,,,,,,,,,
채소가게,전라북도,전주시 완산구,81,82,98.78%,85,95.29%,,,,,,,,,
채소가게,전라북도,정읍시,50,51,98.04%,49,102.04%,,,,,,,,,
채소가게,전라북도,진안군,37,37,100.00%,33,112.12%,,,,,,,,,
채소가게,전라남도,합계,709,705,100.57%,705,100.57%,,,,,,,,,
채소가게,전라남도,강진군,30,29,103.45%,29,103.45%,,,,,,,,,
채소가게,전라남도,고흥군,27,27,100.00%,27,100.00%,,,,,,,,,
채소가게,전라남도,곡성군,11,11,100.00%,10,110.00%,,,,,,,,,
채소가게,전라남도,광양시,47,47,100.00%,40,117.50%,,,,,,,,,
채소가게,전라남도,구례군,17,18,94.44%,19,89.47%,,,,,,,,,
채소가게,전라남도,나주시,20,20,100.00%,21,95.24%,,,,,,,,,
채소가게,전라남도,담양군,13,13,100.00%,13,100.00%,,,,,,,,,
채소가게,전라남도,목포시,68,68,100.00%,71,95.77%,,,,,,,,,
채소가게,전라남도,무안군,39,39,100.00%,38,102.63%,,,,,,,,,
채소가게,전라남도,보성군,20,20,100.00%,24,83.33%,,,,,,,,,
채소가게,전라남도,순천시,81,81,100.00%,86,94.19%,,,,,,,,,
채소가게,전라남도,신안군,25,25,100.00%,24,104.17%,,,,,,,,,
채소가게,전라남도,여수시,93,92,101.09%,95,97.89%,,,,,,,,,
채소가게,전라남도,영광군,15,15,100.00%,10,150.00%,,,,,,,,,
채소가게,전라남도,영암군,22,21,104.76%,20,110.00%,,,,,,,,,
채소가게,전라남도,완도군,8,8,100.00%,10,80.00%,,,,,,,,,
채소가게,전라남도,장성군,21,21,100.00%,25,84.00%,,,,,,,,,
채소가게,전라남도,장흥군,19,19,100.00%,16,118.75%,,,,,,,,,
채소가게,전라남도,진도군,15,15,100.00%,18,83.33%,,,,,,,,,
채소가게,전라남도,함평군,21,20,105.00%,11,190.91%,,,,,,,,,
채소가게,전라남도,해남군,81,79,102.53%,83,97.59%,,,,,,,,,
채소가게,전라남도,화순군,16,17,94.12%,15,106.67%,,,,,,,,,
채소가게,대구광역시,합계,439,433,101.39%,436,100.69%,,,,,,,,,
채소가게,대구광역시,동구,64,59,108.47%,62,103.23%,,,,,,,,,
채소가게,대구광역시,중구,21,21,100.00%,21,100.00%,,,,,,,,,
채소가게,대구광역시,남구,19,19,100.00%,28,67.86%,,,,,,,,,
채소가게,대구광역시,서구,31,31,100.00%,23,134.78%,,,,,,,,,
채소가게,대구광역시,달서구,62,60,103.33%,58,106.90%,,,,,,,,,
채소가게,대구광역시,달성군,42,42,100.00%,37,113.51%,,,,,,,,,
채소가게,대구광역시,북구,150,152,98.68%,156,96.15%,,,,,,,,,
채소가게,대구광역시,수성구,50,49,102.04%,51,98.04%,,,,,,,,,
채소가게,경상북도,합계,914,905,100.99%,893,102.35%,,,,,,,,,
채소가게,경상북도,경산시,43,45,95.56%,44,97.73%,,,,,,,,,
채소가게,경상북도,경주시,62,61,101.64%,50,124.00%,,,,,,,,,
채소가게,경상북도,고령군,15,14,107.14%,7,214.29%,,,,,,,,,
채소가게,경상북도,구미시,46,47,97.87%,45,102.22%,,,,,,,,,
채소가게,경상북도,군위군,4,4,100.00%,3,133.33%,,,,,,,,,
채소가게,경상북도,김천시,24,23,104.35%,27,88.89%,,,,,,,,,
채소가게,경상북도,문경시,39,39,100.00%,38,102.63%,,,,,,,,,
채소가게,경상북도,봉화군,57,59,96.61%,60,95.00%,,,,,,,,,
채소가게,경상북도,상주시,36,36,100.00%,34,105.88%,,,,,,,,,
채소가게,경상북도,성주군,11,11,100.00%,10,110.00%,,,,,,,,,
채소가게,경상북도,안동시,58,56,103.57%,66,87.88%,,,,,,,,,
채소가게,경상북도,영덕군,20,20,100.00%,18,111.11%,,,,,,,,,
채소가게,경상북도,영양군,77,77,100.00%,78,98.72%,,,,,,,,,
채소가게,경상북도,영주시,77,74,104.05%,70,110.00%,,,,,,,,,
채소가게,경상북도,영천시,21,21,100.00%,23,91.30%,,,,,,,,,
채소가게,경상북도,예천군,28,27,103.70%,29,96.55%,,,,,,,,,
채소가게,경상북도,울릉군,12,12,100.00%,11,109.09%,,,,,,,,,
채소가게,경상북도,울진군,31,29,106.90%,33,93.94%,,,,,,,,,
채소가게,경상북도,의성군,35,36,97.22%,35,100.00%,,,,,,,,,
채소가게,경상북도,청도군,25,24,104.17%,21,119.05%,,,,,,,,,
채소가게,경상북도,청송군,42,42,100.00%,44,95.45%,,,,,,,,,
채소가게,경상북도,칠곡군,36,36,100.00%,30,120.00%,,,,,,,,,
채소가게,경상북도,포항시 남구,23,21,109.52%,21,109.52%,,,,,,,,,
채소가게,경상북도,포항시 북구,92,91,101.10%,96,95.83%,,,,,,,,,
채소가게,부산광역시,합계,699,699,100.00%,678,103.10%,,,,,,,,,
채소가게,부산광역시,동구,15,16,93.75%,16,93.75%,,,,,,,,,
채소가게,부산광역시,중구,14,14,100.00%,12,116.67%,,,,,,,,,
채소가게,부산광역시,강서구,20,20,100.00%,21,95.24%,,,,,,,,,
채소가게,부산광역시,남구,46,46,100.00%,42,109.52%,,,,,,,,,
채소가게,부산광역시,서구,40,40,100.00%,42,95.24%,,,,,,,,,
채소가게,부산광역시,금정구,35,35,100.00%,35,100.00%,,,,,,,,,
채소가게,부산광역시,기장군,27,27,100.00%,27,100.00%,,,,,,,,,
채소가게,부산광역시,동래구,39,39,100.00%,29,134.48%,,,,,,,,,
채소가게,부산광역시,부산진구,180,182,98.90%,183,98.36%,,,,,,,,,
채소가게,부산광역시,북구,39,39,100.00%,36,108.33%,,,,,,,,,
채소가게,부산광역시,사상구,100,99,101.01%,102,98.04%,,,,,,,,,
채소가게,부산광역시,사하구,34,33,103.03%,32,106.25%,,,,,,,,,
채소가게,부산광역시,수영구,34,34,100.00%,35,97.14%,,,,,,,,,
채소가게,부산광역시,연제구,25,25,100.00%,20,125.00%,,,,,,,,,
채소가게,부산광역시,영도구,15,15,100.00%,16,93.75%,,,,,,,,,
채소가게,부산광역시,해운대구,36,35,102.86%,30,120.00%,,,,,,,,,
채소가게,울산광역시,합계,128,125,102.40%,118,108.47%,,,,,,,,,
채소가게,울산광역시,동구,19,18,105.56%,18,105.56%,,,,,,,,,
채소가게,울산광역시,중구,37,36,102.78%,36,102.78%,,,,,,,,,
채소가게,울산광역시,남구,31,30,103.33%,28,110.71%,,,,,,,,,
채소가게,울산광역시,북구,14,15,93.33%,14,100.00%,,,,,,,,,
채소가게,울산광역시,울주군,27,26,103.85%,22,122.73%,,,,,,,,,
채소가게,경상남도,합계,816,814,100.25%,802,101.75%,,,,,,,,,
채소가게,경상남도,고성군,22,23,95.65%,23,95.65%,,,,,,,,,
채소가게,경상남도,거제시,43,43,100.00%,38,113.16%,,,,,,,,,
채소가게,경상남도,거창군,21,21,100.00%,24,87.50%,,,,,,,,,
채소가게,경상남도,김해시,106,107,99.07%,104,101.92%,,,,,,,,,
채소가게,경상남도,남해군,20,20,100.00%,15,133.33%,,,,,,,,,
채소가게,경상남도,밀양시,36,35,102.86%,30,120.00%,,,,,,,,,
채소가게,경상남도,사천시,32,31,103.23%,31,103.23%,,,,,,,,,
채소가게,경상남도,산청군,46,47,97.87%,45,102.22%,,,,,,,,,
채소가게,경상남도,양산시,30,30,100.00%,30,100.00%,,,,,,,,,
채소가게,경상남도,의령군,8,9,88.89%,8,100.00%,,,,,,,,,
채소가게,경상남도,진주시,89,89,100.00%,93,95.70%,,,,,,,,,
채소가게,경상남도,창녕군,25,24,104.17%,24,104.17%,,,,,,,,,
채소가게,경상남도,창원시 마산합포구,36,36,100.00%,35,102.86%,,,,,,,,,
채소가게,경상남도,창원시 마산회원구,31,30,103.33%,33,93.94%,,,,,,,,,
채소가게,경상남도,창원시 성산구,24,23,104.35%,23,104.35%,,,,,,,,,
채소가게,경상남도,창원시 의창구,31,31,100.00%,32,96.88%,,,,,,,,,
채소가게,경상남도,창원시 진해구,21,22,95.45%,24,87.50%,,,,,,,,,
채소가게,경상남도,통영시,36,34,105.88%,34,105.88%,,,,,,,,,
채소가게,경상남도,하동군,67,67,100.00%,60,111.67%,,,,,,,,,
채소가게,경상남도,함안군,10,10,100.00%,8,125.00%,,,,,,,,,
채소가게,경상남도,함양군,47,47,100.00%,52,90.38%,,,,,,,,,
채소가게,경상남도,합천군,35,35,100.00%,36,97.22%,,,,,,,,,
채소가게,제주특별자치도,합계,290,286,101.40%,287,101.05%,,,,,,,,,
채소가게,제주특별자치도,서귀포시,137,135,101.48%,142,96.48%,,,,,,,,,
채소가게,제주특별자치도,제주시,153,151,101.32%,145,105.52%,,,,,,,,,
철물점,합계,합계,"8,841","8,848",99.92%,"8,969",98.57%,,,,,,,,,
철물점,서울특별시,합계,"1,401","1,398",100.21%,"1,427",98.18%,,,,,,,,,
철물점,서울특별시,종로구,43,43,100.00%,45,95.56%,,,,,,,,,
철물점,서울특별시,중구,59,59,100.00%,61,96.72%,,,,,,,,,
철물점,서울특별시,용산구,29,29,100.00%,28,103.57%,,,,,,,,,
철물점,서울특별시,성동구,36,37,97.30%,40,90.00%,,,,,,,,,
철물점,서울특별시,광진구,61,61,100.00%,63,96.83%,,,,,,,,,
철물점,서울특별시,동대문구,62,61,101.64%,65,95.38%,,,,,,,,,
철물점,서울특별시,중랑구,78,78,100.00%,78,100.00%,,,,,,,,,
철물점,서울특별시,성북구,51,51,100.00%,51,100.00%,,,,,,,,,
철물점,서울특별시,강북구,55,55,100.00%,57,96.49%,,,,,,,,,
철물점,서울특별시,도봉구,39,38,102.63%,38,102.63%,,,,,,,,,
철물점,서울특별시,노원구,56,55,101.82%,53,105.66%,,,,,,,,,
철물점,서울특별시,은평구,71,71,100.00%,75,94.67%,,,,,,,,,
철물점,서울특별시,서대문구,49,49,100.00%,50,98.00%,,,,,,,,,
철물점,서울특별시,마포구,51,50,102.00%,51,100.00%,,,,,,,,,
철물점,서울특별시,양천구,45,46,97.83%,48,93.75%,,,,,,,,,
철물점,서울특별시,강서구,54,54,100.00%,51,105.88%,,,,,,,,,
철물점,서울특별시,구로구,77,78,98.72%,76,101.32%,,,,,,,,,
철물점,서울특별시,금천구,45,45,100.00%,46,97.83%,,,,,,,,,
철물점,서울특별시,영등포구,74,73,101.37%,76,97.37%,,,,,,,,,
철물점,서울특별시,동작구,52,52,100.00%,51,101.96%,,,,,,,,,
철물점,서울특별시,관악구,71,71,100.00%,76,93.42%,,,,,,,,,
철물점,서울특별시,서초구,34,34,100.00%,37,91.89%,,,,,,,,,
철물점,서울특별시,강남구,65,66,98.48%,64,101.56%,,,,,,,,,
철물점,서울특별시,송파구,79,78,101.28%,78,101.28%,,,,,,,,,
철물점,서울특별시,강동구,65,64,101.56%,69,94.20%,,,,,,,,,
철물점,인천광역시,합계,503,503,100.00%,509,98.82%,,,,,,,,,
철물점,인천광역시,동구,25,25,100.00%,25,100.00%,,,,,,,,,
철물점,인천광역시,중구,25,25,100.00%,27,92.59%,,,,,,,,,
철물점,인천광역시,연수구,27,27,100.00%,26,103.85%,,,,,,,,,
철물점,인천광역시,남동구,99,99,100.00%,98,101.02%,,,,,,,,,
철물점,인천광역시,부평구,98,98,100.00%,96,102.08%,,,,,,,,,
철물점,인천광역시,계양구,49,49,100.00%,52,94.23%,,,,,,,,,
철물점,인천광역시,서구,67,67,100.00%,69,97.10%,,,,,,,,,
철물점,인천광역시,강화군,20,20,100.00%,19,105.26%,,,,,,,,,
철물점,인천광역시,옹진군,5,5,100.00%,6,83.33%,,,,,,,,,
철물점,인천광역시,미추홀구,88,88,100.00%,91,96.70%,,,,,,,,,
철물점,경기도,합계,"1,864","1,874",99.47%,"1,891",98.57%,,,,,,,,,
철물점,경기도,수원시 장안구,49,50,98.00%,49,100.00%,,,,,,,,,
철물점,경기도,수원시 권선구,48,49,97.96%,53,90.57%,,,,,,,,,
철물점,경기도,수원시 팔달구,39,38,102.63%,42,92.86%,,,,,,,,,
철물점,경기도,수원시 영통구,18,18,100.00%,18,100.00%,,,,,,,,,
철물점,경기도,성남시 수정구,29,28,103.57%,29,100.00%,,,,,,,,,
철물점,경기도,성남시 중원구,44,45,97.78%,45,97.78%,,,,,,,,,
철물점,경기도,성남시 분당구,37,37,100.00%,36,102.78%,,,,,,,,,
철물점,경기도,의정부시,50,52,96.15%,54,92.59%,,,,,,,,,
철물점,경기도,안양시 만안구,45,46,97.83%,48,93.75%,,,,,,,,,
철물점,경기도,안양시 동안구,42,42,100.00%,42,100.00%,,,,,,,,,
철물점,경기도,부천시,120,120,100.00%,124,96.77%,,,,,,,,,
철물점,경기도,광명시,52,52,100.00%,53,98.11%,,,,,,,,,
철물점,경기도,평택시,94,94,100.00%,94,100.00%,,,,,,,,,
철물점,경기도,동두천시,18,18,100.00%,18,100.00%,,,,,,,,,
철물점,경기도,안산시 상록구,60,59,101.69%,58,103.45%,,,,,,,,,
철물점,경기도,안산시 단원구,65,65,100.00%,61,106.56%,,,,,,,,,
철물점,경기도,고양시 덕양구,51,51,100.00%,50,102.00%,,,,,,,,,
철물점,경기도,고양시 일산동구,30,30,100.00%,32,93.75%,,,,,,,,,
철물점,경기도,고양시 일산서구,30,30,100.00%,30,100.00%,,,,,,,,,
철물점,경기도,과천시,4,4,100.00%,4,100.00%,,,,,,,,,
철물점,경기도,구리시,34,34,100.00%,38,89.47%,,,,,,,,,
철물점,경기도,남양주시,64,66,96.97%,66,96.97%,,,,,,,,,
철물점,경기도,오산시,24,24,100.00%,23,104.35%,,,,,,,,,
철물점,경기도,시흥시,73,75,97.33%,77,94.81%,,,,,,,,,
철물점,경기도,군포시,28,27,103.70%,28,100.00%,,,,,,,,,
철물점,경기도,의왕시,18,18,100.00%,19,94.74%,,,,,,,,,
철물점,경기도,하남시,24,25,96.00%,27,88.89%,,,,,,,,,
철물점,경기도,용인시 처인구,46,47,97.87%,41,112.20%,,,,,,,,,
철물점,경기도,용인시 기흥구,24,25,96.00%,26,92.31%,,,,,,,,,
철물점,경기도,용인시 수지구,17,17,100.00%,17,100.00%,,,,,,,,,
철물점,경기도,파주시,61,62,98.39%,61,100.00%,,,,,,,,,
철물점,경기도,이천시,51,51,100.00%,49,104.08%,,,,,,,,,
철물점,경기도,안성시,35,34,102.94%,34,102.94%,,,,,,,,,
철물점,경기도,김포시,62,61,101.64%,61,101.64%,,,,,,,,,
철물점,경기도,화성시,97,95,102.11%,95,102.11%,,,,,,,,,
철물점,경기도,광주시,76,77,98.70%,81,93.83%,,,,,,,,,
철물점,경기도,양주시,43,45,95.56%,43,100.00%,,,,,,,,,
철물점,경기도,포천시,61,61,100.00%,62,98.39%,,,,,,,,,
철물점,경기도,여주시,39,39,100.00%,39,100.00%,,,,,,,,,
철물점,경기도,가평군,15,15,100.00%,16,93.75%,,,,,,,,,
철물점,경기도,양평군,26,27,96.30%,27,96.30%,,,,,,,,,
철물점,경기도,연천군,21,21,100.00%,21,100.00%,,,,,,,,,
철물점,강원도,합계,450,455,98.90%,464,96.98%,,,,,,,,,
철물점,강원도,춘천시,62,64,96.88%,63,98.41%,,,,,,,,,
철물점,강원도,원주시,78,79,98.73%,82,95.12%,,,,,,,,,
철물점,강원도,강릉시,47,47,100.00%,47,100.00%,,,,,,,,,
철물점,강원도,동해시,27,27,100.00%,27,100.00%,,,,,,,,,
철물점,강원도,태백시,14,14,100.00%,13,107.69%,,,,,,,,,
철물점,강원도,속초시,28,28,100.00%,28,100.00%,,,,,,,,,
철물점,강원도,삼척시,17,18,94.44%,20,85.00%,,,,,,,,,
철물점,강원도,홍천군,27,27,100.00%,29,93.10%,,,,,,,,,
철물점,강원도,횡성군,17,17,100.00%,17,100.00%,,,,,,,,,
철물점,강원도,영월군,10,10,100.00%,12,83.33%,,,,,,,,,
철물점,강원도,평창군,23,23,100.00%,22,104.55%,,,,,,,,,
철물점,강원도,정선군,17,17,100.00%,17,100.00%,,,,,,,,,
철물점,강원도,철원군,20,20,100.00%,22,90.91%,,,,,,,,,
철물점,강원도,화천군,13,13,100.00%,12,108.33%,,,,,,,,,
철물점,강원도,양구군,12,12,100.00%,12,100.00%,,,,,,,,,
철물점,강원도,인제군,19,19,100.00%,20,95.00%,,,,,,,,,
철물점,강원도,고성군,11,11,100.00%,12,91.67%,,,,,,,,,
철물점,강원도,양양군,8,9,88.89%,9,88.89%,,,,,,,,,
철물점,대전광역시,합계,279,279,100.00%,286,97.55%,,,,,,,,,
철물점,대전광역시,동구,61,61,100.00%,57,107.02%,,,,,,,,,
철물점,대전광역시,중구,49,49,100.00%,49,100.00%,,,,,,,,,
철물점,대전광역시,서구,72,72,100.00%,74,97.30%,,,,,,,,,
철물점,대전광역시,대덕구,62,63,98.41%,70,88.57%,,,,,,,,,
철물점,대전광역시,유성구,35,34,102.94%,36,97.22%,,,,,,,,,
철물점,충청북도,합계,351,349,100.57%,357,98.32%,,,,,,,,,
철물점,충청북도,괴산군,8,8,100.00%,8,100.00%,,,,,,,,,
철물점,충청북도,단양군,13,12,108.33%,13,100.00%,,,,,,,,,
철물점,충청북도,보은군,14,14,100.00%,13,107.69%,,,,,,,,,
철물점,충청북도,영동군,6,6,100.00%,8,75.00%,,,,,,,,,
철물점,충청북도,옥천군,15,15,100.00%,15,100.00%,,,,,,,,,
철물점,충청북도,음성군,26,24,108.33%,26,100.00%,,,,,,,,,
철물점,충청북도,제천시,32,32,100.00%,32,100.00%,,,,,,,,,
철물점,충청북도,증평군,7,7,100.00%,7,100.00%,,,,,,,,,
철물점,충청북도,진천군,11,11,100.00%,12,91.67%,,,,,,,,,
철물점,충청북도,청주시 상당구,41,41,100.00%,42,97.62%,,,,,,,,,
철물점,충청북도,청주시 서원구,31,31,100.00%,31,100.00%,,,,,,,,,
철물점,충청북도,청주시 청원구,35,36,97.22%,37,94.59%,,,,,,,,,
철물점,충청북도,청주시 흥덕구,45,45,100.00%,46,97.83%,,,,,,,,,
철물점,충청북도,충주시,67,67,100.00%,67,100.00%,,,,,,,,,
철물점,충청남도,합계,457,457,100.00%,464,98.49%,,,,,,,,,
철물점,충청남도,계룡시,5,5,100.00%,5,100.00%,,,,,,,,,
철물점,충청남도,공주시,22,22,100.00%,25,88.00%,,,,,,,,,
철물점,충청남도,금산군,19,19,100.00%,19,100.00%,,,,,,,,,
철물점,충청남도,논산시,41,41,100.00%,42,97.62%,,,,,,,,,
철물점,충청남도,당진시,52,53,98.11%,56,92.86%,,,,,,,,,
철물점,충청남도,보령시,30,30,100.00%,27,111.11%,,,,,,,,,
철물점,충청남도,부여군,20,20,100.00%,19,105.26%,,,,,,,,,
철물점,충청남도,서산시,41,41,100.00%,42,97.62%,,,,,,,,,
철물점,충청남도,서천군,15,15,100.00%,14,107.14%,,,,,,,,,
철물점,충청남도,아산시,46,45,102.22%,48,95.83%,,,,,,,,,
철물점,충청남도,예산군,24,24,100.00%,24,100.00%,,,,,,,,,
철물점,충청남도,천안시 동남구,48,48,100.00%,51,94.12%,,,,,,,,,
철물점,충청남도,천안시 서북구,28,28,100.00%,26,107.69%,,,,,,,,,
철물점,충청남도,청양군,8,8,100.00%,9,88.89%,,,,,,,,,
철물점,충청남도,태안군,28,28,100.00%,26,107.69%,,,,,,,,,
철물점,충청남도,홍성군,30,30,100.00%,31,96.77%,,,,,,,,,
철물점,세종특별자치시,합계,38,38,100.00%,37,102.70%,,,,,,,,,
철물점,세종특별자치시,세종시,38,38,100.00%,37,102.70%,,,,,,,,,
철물점,광주광역시,합계,293,292,100.34%,288,101.74%,,,,,,,,,
철물점,광주광역시,동구,27,28,96.43%,27,100.00%,,,,,,,,,
철물점,광주광역시,남구,33,33,100.00%,34,97.06%,,,,,,,,,
철물점,광주광역시,서구,71,71,100.00%,68,104.41%,,,,,,,,,
철물점,광주광역시,광산구,62,61,101.64%,63,98.41%,,,,,,,,,
철물점,광주광역시,북구,100,99,101.01%,96,104.17%,,,,,,,,,
철물점,전라북도,합계,425,427,99.53%,432,98.38%,,,,,,,,,
철물점,전라북도,고창군,22,23,95.65%,24,91.67%,,,,,,,,,
철물점,전라북도,군산시,47,47,100.00%,47,100.00%,,,,,,,,,
철물점,전라북도,김제시,21,21,100.00%,22,95.45%,,,,,,,,,
철물점,전라북도,남원시,38,38,100.00%,37,102.70%,,,,,,,,,
철물점,전라북도,무주군,8,8,100.00%,9,88.89%,,,,,,,,,
철물점,전라북도,부안군,19,19,100.00%,20,95.00%,,,,,,,,,
철물점,전라북도,순창군,6,7,85.71%,8,75.00%,,,,,,,,,
철물점,전라북도,완주군,17,17,100.00%,16,106.25%,,,,,,,,,
철물점,전라북도,익산시,73,72,101.39%,75,97.33%,,,,,,,,,
철물점,전라북도,임실군,13,13,100.00%,13,100.00%,,,,,,,,,
철물점,전라북도,장수군,10,10,100.00%,11,90.91%,,,,,,,,,
철물점,전라북도,전주시 덕진구,51,51,100.00%,48,106.25%,,,,,,,,,
철물점,전라북도,전주시 완산구,62,63,98.41%,65,95.38%,,,,,,,,,
철물점,전라북도,정읍시,29,29,100.00%,28,103.57%,,,,,,,,,
철물점,전라북도,진안군,9,9,100.00%,9,100.00%,,,,,,,,,
철물점,전라남도,합계,461,456,101.10%,457,100.88%,,,,,,,,,
철물점,전라남도,강진군,13,13,100.00%,14,92.86%,,,,,,,,,
철물점,전라남도,고흥군,26,26,100.00%,28,92.86%,,,,,,,,,
철물점,전라남도,곡성군,13,13,100.00%,12,108.33%,,,,,,,,,
