사업자 현황 ( 5월/100대 생활업종),,,,,,,
*조회년월,,2020년 5월,,,,,
,,,,,,,
구분,,, 사업자 수,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③)
PC방,부산광역시,부산진구,81 ,82 ,98.78%,87 ,93.10%
PC방,부산광역시,동래구,40 ,42 ,95.24%,41 ,97.56%
PC방,부산광역시,남구,62 ,61 ,101.64%,58 ,106.90%
PC방,부산광역시,북구,59 ,62 ,95.16%,62 ,95.16%
PC방,부산광역시,해운대구,63 ,61 ,103.28%,70 ,90.00%
PC방,부산광역시,사하구,57 ,56 ,101.79%,60 ,95.00%
PC방,부산광역시,금정구,58 ,58 ,100.00%,60 ,96.67%
PC방,부산광역시,연제구,29 ,30 ,96.67%,28 ,103.57%
PC방,부산광역시,수영구,29 ,31 ,93.55%,33 ,87.88%
PC방,부산광역시,사상구,48 ,49 ,97.96%,49 ,97.96%
PC방,부산광역시,기장군,22 ,23 ,95.65%,27 ,81.48%
PC방,대구광역시,합계,561 ,561 ,100.00%,569 ,98.59%
PC방,대구광역시,중구,25 ,25 ,100.00%,25 ,100.00%
PC방,대구광역시,서구,43 ,42 ,102.38%,48 ,89.58%
PC방,대구광역시,동구,87 ,87 ,100.00%,85 ,102.35%
PC방,대구광역시,남구,41 ,41 ,100.00%,37 ,110.81%
PC방,대구광역시,북구,99 ,99 ,100.00%,104 ,95.19%
PC방,대구광역시,수성구,92 ,92 ,100.00%,88 ,104.55%
PC방,대구광역시,달서구,136 ,138 ,98.55%,141 ,96.45%
PC방,대구광역시,달성군,38 ,37 ,102.70%,41 ,92.68%
PC방,인천광역시,합계,532 ,533 ,99.81%,534 ,99.63%
PC방,인천광역시,중구,28 ,27 ,103.70%,21 ,133.33%
PC방,인천광역시,서구,87 ,86 ,101.16%,95 ,91.58%
PC방,인천광역시,동구,6 ,6 ,100.00%,6 ,100.00%
PC방,인천광역시,미추홀구,92 ,94 ,97.87%,89 ,103.37%
PC방,인천광역시,연수구,69 ,70 ,98.57%,63 ,109.52%
PC방,인천광역시,남동구,109 ,107 ,101.87%,111 ,98.20%
PC방,인천광역시,부평구,89 ,91 ,97.80%,93 ,95.70%
PC방,인천광역시,계양구,47 ,47 ,100.00%,50 ,94.00%
PC방,인천광역시,강화군,3 ,3 ,100.00%,4 ,75.00%
PC방,인천광역시,옹진군,*,*,,*,
PC방,광주광역시,합계,392 ,396 ,98.99%,422 ,92.89%
PC방,광주광역시,서구,74 ,75 ,98.67%,82 ,90.24%
PC방,광주광역시,동구,38 ,39 ,97.44%,44 ,86.36%
PC방,광주광역시,남구,44 ,46 ,95.65%,48 ,91.67%
PC방,광주광역시,북구,133 ,131 ,101.53%,141 ,94.33%
PC방,광주광역시,광산구,103 ,105 ,98.10%,107 ,96.26%
PC방,대전광역시,합계,309 ,313 ,98.72%,329 ,93.92%
PC방,대전광역시,중구,41 ,41 ,100.00%,43 ,95.35%
PC방,대전광역시,서구,101 ,104 ,97.12%,110 ,91.82%
PC방,대전광역시,동구,59 ,59 ,100.00%,63 ,93.65%
PC방,대전광역시,유성구,70 ,70 ,100.00%,68 ,102.94%
PC방,대전광역시,대덕구,38 ,39 ,97.44%,45 ,84.44%
PC방,울산광역시,합계,250 ,250 ,100.00%,284 ,88.03%
PC방,울산광역시,중구,47 ,46 ,102.17%,54 ,87.04%
PC방,울산광역시,동구,39 ,40 ,97.50%,48 ,81.25%
PC방,울산광역시,남구,96 ,97 ,98.97%,104 ,92.31%
PC방,울산광역시,북구,35 ,33 ,106.06%,33 ,106.06%
PC방,울산광역시,울주군,33 ,34 ,97.06%,45 ,73.33%
PC방,세종특별자치시,합계,44 ,43 ,102.33%,40 ,110.00%
PC방,세종특별자치시,세종시,44 ,43 ,102.33%,40 ,110.00%
PC방,경기도,합계,"2,312 ","2,312 ",100.00%,"2,420 ",95.54%
PC방,경기도,수원시 장안구,65 ,67 ,97.01%,69 ,94.20%
PC방,경기도,수원시 권선구,73 ,72 ,101.39%,76 ,96.05%
PC방,경기도,수원시 팔달구,58 ,59 ,98.31%,65 ,89.23%
PC방,경기도,수원시 영통구,54 ,54 ,100.00%,54 ,100.00%
PC방,경기도,성남시 수정구,47 ,47 ,100.00%,60 ,78.33%
PC방,경기도,성남시 중원구,45 ,46 ,97.83%,49 ,91.84%
PC방,경기도,성남시 분당구,67 ,66 ,101.52%,73 ,91.78%
PC방,경기도,의정부시,77 ,75 ,102.67%,81 ,95.06%
PC방,경기도,안양시 만안구,51 ,51 ,100.00%,53 ,96.23%
PC방,경기도,안양시 동안구,51 ,50 ,102.00%,58 ,87.93%
PC방,경기도,부천시,155 ,150 ,103.33%,160 ,96.88%
PC방,경기도,광명시,47 ,47 ,100.00%,47 ,100.00%
PC방,경기도,평택시,123 ,125 ,98.40%,137 ,89.78%
PC방,경기도,동두천시,14 ,14 ,100.00%,15 ,93.33%
PC방,경기도,안산시 상록구,82 ,83 ,98.80%,83 ,98.80%
PC방,경기도,안산시 단원구,90 ,93 ,96.77%,106 ,84.91%
PC방,경기도,고양시 덕양구,81 ,81 ,100.00%,86 ,94.19%
PC방,경기도,고양시 일산동구,55 ,54 ,101.85%,53 ,103.77%
PC방,경기도,고양시 일산서구,45 ,45 ,100.00%,49 ,91.84%
PC방,경기도,과천시,6 ,6 ,100.00%,7 ,85.71%
PC방,경기도,구리시,34 ,32 ,106.25%,34 ,100.00%
PC방,경기도,남양주시,82 ,85 ,96.47%,84 ,97.62%
PC방,경기도,오산시,66 ,65 ,101.54%,64 ,103.13%
PC방,경기도,시흥시,122 ,116 ,105.17%,112 ,108.93%
PC방,경기도,군포시,45 ,45 ,100.00%,45 ,100.00%
PC방,경기도,의왕시,19 ,19 ,100.00%,20 ,95.00%
PC방,경기도,하남시,28 ,29 ,96.55%,24 ,116.67%
PC방,경기도,용인시 처인구,51 ,48 ,106.25%,51 ,100.00%
PC방,경기도,용인시 기흥구,59 ,60 ,98.33%,63 ,93.65%
PC방,경기도,용인시 수지구,46 ,45 ,102.22%,48 ,95.83%
PC방,경기도,파주시,78 ,82 ,95.12%,84 ,92.86%
PC방,경기도,이천시,45 ,45 ,100.00%,46 ,97.83%
PC방,경기도,안성시,33 ,33 ,100.00%,36 ,91.67%
PC방,경기도,김포시,46 ,47 ,97.87%,48 ,95.83%
PC방,경기도,화성시,118 ,119 ,99.16%,121 ,97.52%
PC방,경기도,광주시,47 ,46 ,102.17%,50 ,94.00%
PC방,경기도,양주시,24 ,25 ,96.00%,23 ,104.35%
PC방,경기도,포천시,32 ,33 ,96.97%,32 ,100.00%
PC방,경기도,여주시,14 ,15 ,93.33%,17 ,82.35%
PC방,경기도,연천군,10 ,10 ,100.00%,12 ,83.33%
PC방,경기도,가평군,16 ,17 ,94.12%,13 ,123.08%
PC방,경기도,양평군,11 ,11 ,100.00%,12 ,91.67%
PC방,강원도,합계,424 ,427 ,99.30%,432 ,98.15%
PC방,강원도,춘천시,67 ,67 ,100.00%,72 ,93.06%
PC방,강원도,원주시,80 ,81 ,98.77%,81 ,98.77%
PC방,강원도,강릉시,77 ,79 ,97.47%,77 ,100.00%
PC방,강원도,동해시,21 ,21 ,100.00%,19 ,110.53%
PC방,강원도,태백시,9 ,9 ,100.00%,10 ,90.00%
