사업자 현황 ( 12월/100대 생활업종),,,,,,,
*조회년월,,2019년 12월,,,,,
,,,,,,,
,,,,,,,"(단위 : 인원수, %)"
중고차판매점,경기도,성남시 분당구, 11 , 11 ,100.00%, 13 ,84.62%
중고차판매점,경기도,의정부시, 21 , 21 ,100.00%, 17 ,123.53%
중고차판매점,경기도,안양시 만안구, 9 , 9 ,100.00%, 8 ,112.50%
중고차판매점,경기도,안양시 동안구, 11 , 11 ,100.00%, 13 ,84.62%
중고차판매점,경기도,부천시, 139 , 140 ,99.29%, 142 ,97.89%
중고차판매점,경기도,광명시, 54 , 54 ,100.00%, 51 ,105.88%
중고차판매점,경기도,평택시, 54 , 59 ,91.53%, 65 ,83.08%
중고차판매점,경기도,동두천시, 5 , 5 ,100.00%, 6 ,83.33%
중고차판매점,경기도,안산시 상록구, 5 , 5 ,100.00%, 3 ,166.67%
중고차판매점,경기도,안산시 단원구, 43 , 41 ,104.88%, 34 ,126.47%
중고차판매점,경기도,고양시 덕양구, 8 , 8 ,100.00%, 7 ,114.29%
중고차판매점,경기도,고양시 일산동구, 14 , 18 ,77.78%, 18 ,77.78%
중고차판매점,경기도,고양시 일산서구, 22 , 22 ,100.00%, 22 ,100.00%
중고차판매점,경기도,과천시,0,0,, * ,
중고차판매점,경기도,구리시, 7 , 7 ,100.00%, 7 ,100.00%
중고차판매점,경기도,남양주시, 16 , 16 ,100.00%, 19 ,84.21%
중고차판매점,경기도,오산시, 6 , 6 ,100.00%, 4 ,150.00%
중고차판매점,경기도,시흥시, 25 , 26 ,96.15%, 22 ,113.64%
중고차판매점,경기도,군포시, 3 , * ,, * ,
중고차판매점,경기도,의왕시, 3 , 4 ,75.00%, 3 ,100.00%
중고차판매점,경기도,하남시, 4 , 4 ,100.00%, 4 ,100.00%
중고차판매점,경기도,용인시 처인구, 11 , 11 ,100.00%, 13 ,84.62%
중고차판매점,경기도,용인시 기흥구, 72 , 73 ,98.63%, 77 ,93.51%
중고차판매점,경기도,용인시 수지구, 5 , 5 ,100.00%, 4 ,125.00%
중고차판매점,경기도,파주시, 20 , 18 ,111.11%, 17 ,117.65%
중고차판매점,경기도,이천시, 26 , 27 ,96.30%, 29 ,89.66%
중고차판매점,경기도,안성시, 5 , 5 ,100.00%, 4 ,125.00%
중고차판매점,경기도,김포시, 62 , 63 ,98.41%, 77 ,80.52%
중고차판매점,경기도,화성시, 27 , 28 ,96.43%, 23 ,117.39%
중고차판매점,경기도,광주시, 22 , 22 ,100.00%, 20 ,110.00%
중고차판매점,경기도,양주시, 13 , 13 ,100.00%, 12 ,108.33%
중고차판매점,경기도,포천시, 18 , 20 ,90.00%, 17 ,105.88%
중고차판매점,경기도,여주시, 7 , 7 ,100.00%, 8 ,87.50%
중고차판매점,경기도,가평군, * , * ,,0,
중고차판매점,경기도,양평군, 4 , 4 ,100.00%, 5 ,80.00%
중고차판매점,경기도,연천군, * , * ,, * ,
중고차판매점,강원도,합계, 153 , 154 ,99.35%, 155 ,98.71%
중고차판매점,강원도,춘천시, 24 , 24 ,100.00%, 25 ,96.00%
중고차판매점,강원도,원주시, 73 , 74 ,98.65%, 75 ,97.33%
중고차판매점,강원도,강릉시, 16 , 16 ,100.00%, 15 ,106.67%
중고차판매점,강원도,동해시, 9 , 9 ,100.00%, 10 ,90.00%
중고차판매점,강원도,태백시, 7 , 7 ,100.00%, 6 ,116.67%
중고차판매점,강원도,속초시, 6 , 6 ,100.00%, 7 ,85.71%
중고차판매점,강원도,삼척시, * , * ,, * ,
중고차판매점,강원도,홍천군, 6 , 6 ,100.00%, 6 ,100.00%
중고차판매점,강원도,횡성군, * , * ,, * ,
중고차판매점,강원도,영월군, * , * ,, * ,
중고차판매점,강원도,평창군, * , * ,, * ,
중고차판매점,강원도,철원군, * , * ,, * ,
중고차판매점,강원도,화천군, * , * ,, * ,
중고차판매점,강원도,양구군, * , * ,, * ,
중고차판매점,대전광역시,합계, 195 , 194 ,100.52%, 163 ,119.63%
중고차판매점,대전광역시,중구, * , * ,,0,
중고차판매점,대전광역시,동구, 5 , 5 ,100.00%, 5 ,100.00%
중고차판매점,대전광역시,서구, 36 , 39 ,92.31%, 61 ,59.02%
중고차판매점,대전광역시,대덕구, 45 , 44 ,102.27%, 43 ,104.65%
중고차판매점,대전광역시,유성구, 108 , 105 ,102.86%, 54 ,200.00%
중고차판매점,충청북도,합계, 192 , 194 ,98.97%, 192 ,100.00%
중고차판매점,충청북도,괴산군, * , * ,, * ,
중고차판매점,충청북도,영동군, * , * ,, * ,
중고차판매점,충청북도,옥천군, 6 , 6 ,100.00%, 6 ,100.00%
중고차판매점,충청북도,음성군, 12 , 11 ,109.09%, 11 ,109.09%
중고차판매점,충청북도,제천시, 22 , 22 ,100.00%, 24 ,91.67%
중고차판매점,충청북도,증평군, * , * ,, * ,
중고차판매점,충청북도,진천군, * , * ,, * ,
중고차판매점,충청북도,청주시 상당구, 32 , 33 ,96.97%, 35 ,91.43%
중고차판매점,충청북도,청주시 서원구, 8 , 9 ,88.89%, 8 ,100.00%
중고차판매점,충청북도,청주시 청원구, 73 , 73 ,100.00%, 69 ,105.80%
중고차판매점,충청북도,청주시 흥덕구, 15 , 15 ,100.00%, 16 ,93.75%
중고차판매점,충청북도,충주시, 20 , 20 ,100.00%, 18 ,111.11%
중고차판매점,충청남도,합계, 213 , 211 ,100.95%, 212 ,100.47%
중고차판매점,충청남도,계룡시, * , * ,, * ,
중고차판매점,충청남도,공주시, 4 , 4 ,100.00%, 5 ,80.00%
중고차판매점,충청남도,금산군, * , * ,, * ,
중고차판매점,충청남도,논산시, 8 , 8 ,100.00%, 7 ,114.29%
중고차판매점,충청남도,당진시, 11 , 11 ,100.00%, 11 ,100.00%
중고차판매점,충청남도,보령시, 10 , 10 ,100.00%, 9 ,111.11%
중고차판매점,충청남도,부여군, 4 , 4 ,100.00%, 3 ,133.33%
중고차판매점,충청남도,서산시, 20 , 20 ,100.00%, 20 ,100.00%
중고차판매점,충청남도,아산시, 17 , 16 ,106.25%, 18 ,94.44%
중고차판매점,충청남도,예산군, 8 , 8 ,100.00%, 8 ,100.00%
중고차판매점,충청남도,천안시 동남구, 55 , 54 ,101.85%, 53 ,103.77%
중고차판매점,충청남도,천안시 서북구, 63 , 63 ,100.00%, 64 ,98.44%
중고차판매점,충청남도,태안군, * , * ,, * ,
중고차판매점,충청남도,홍성군, 9 , 9 ,100.00%, 10 ,90.00%
중고차판매점,세종특별자치시,합계, 4 , 4 ,100.00%, 3 ,133.33%
중고차판매점,세종특별자치시,세종시, 4 , 4 ,100.00%, 3 ,133.33%
중고차판매점,광주광역시,합계, 235 , 236 ,99.58%, 232 ,101.29%
중고차판매점,광주광역시,동구, 10 , 10 ,100.00%, 10 ,100.00%
중고차판매점,광주광역시,남구, 15 , 15 ,100.00%, 14 ,107.14%
중고차판매점,광주광역시,서구, 157 , 157 ,100.00%, 156 ,100.64%
중고차판매점,광주광역시,광산구, 30 , 31 ,96.77%, 27 ,111.11%
중고차판매점,광주광역시,북구, 23 , 23 ,100.00%, 25 ,92.00%
중고차판매점,전라북도,합계, 292 , 293 ,99.66%, 291 ,100.34%
중고차판매점,전라북도,고창군, 3 , 3 ,100.00%, 3 ,100.00%
중고차판매점,전라북도,군산시, 35 , 34 ,102.94%, 30 ,116.67%
중고차판매점,전라북도,김제시, 5 , 5 ,100.00%, 5 ,100.00%
중고차판매점,전라북도,남원시, 8 , 8 ,100.00%, 9 ,88.89%
중고차판매점,전라북도,무주군, * , * ,, * ,
중고차판매점,전라북도,부안군, 5 , 5 ,100.00%, 5 ,100.00%
중고차판매점,전라북도,순창군, * , * ,, * ,
중고차판매점,전라북도,완주군, 11 , 12 ,91.67%, 12 ,91.67%
중고차판매점,전라북도,익산시, 41 , 40 ,102.50%, 38 ,107.89%
중고차판매점,전라북도,임실군, * , * ,, * ,
중고차판매점,전라북도,전주시 덕진구, 137 , 138 ,99.28%, 141 ,97.16%
중고차판매점,전라북도,전주시 완산구, 28 , 28 ,100.00%, 30 ,93.33%
중고차판매점,전라북도,정읍시, 15 , 16 ,93.75%, 14 ,107.14%
중고차판매점,전라남도,합계, 217 , 219 ,99.09%, 212 ,102.36%
중고차판매점,전라남도,강진군, 4 , 4 ,100.00%, 4 ,100.00%
중고차판매점,전라남도,고흥군, * , * ,, * ,
중고차판매점,전라남도,곡성군, * , * ,, * ,
중고차판매점,전라남도,광양시, 20 , 21 ,95.24%, 18 ,111.11%
중고차판매점,전라남도,나주시, 11 , 11 ,100.00%, 11 ,100.00%
중고차판매점,전라남도,담양군, 3 , 3 ,100.00%, 3 ,100.00%
중고차판매점,전라남도,목포시, 33 , 33 ,100.00%, 32 ,103.13%
중고차판매점,전라남도,무안군, 3 , 3 ,100.00%, 3 ,100.00%
중고차판매점,전라남도,보성군, 5 , 5 ,100.00%, 5 ,100.00%
중고차판매점,전라남도,순천시, 67 , 68 ,98.53%, 66 ,101.52%
중고차판매점,전라남도,여수시, 39 , 39 ,100.00%, 39 ,100.00%
중고차판매점,전라남도,영광군, * , * ,, * ,
중고차판매점,전라남도,영암군, 4 , 4 ,100.00%, 3 ,133.33%
중고차판매점,전라남도,완도군, 3 , 3 ,100.00%, 3 ,100.00%
중고차판매점,전라남도,장성군, 5 , 5 ,100.00%, 5 ,100.00%
중고차판매점,전라남도,장흥군, 5 , 5 ,100.00%, 5 ,100.00%
중고차판매점,전라남도,진도군, * , * ,, * ,
중고차판매점,전라남도,해남군, * , * ,, * ,
중고차판매점,전라남도,화순군, 6 , 6 ,100.00%, 6 ,100.00%
중고차판매점,대구광역시,합계, 475 , 472 ,100.64%, 456 ,104.17%
중고차판매점,대구광역시,중구, * , * ,, * ,
중고차판매점,대구광역시,동구, 158 , 155 ,101.94%, 153 ,103.27%
중고차판매점,대구광역시,남구, * , * ,, * ,
중고차판매점,대구광역시,서구, 86 , 87 ,98.85%, 86 ,100.00%
중고차판매점,대구광역시,달서구, 128 , 128 ,100.00%, 124 ,103.23%
중고차판매점,대구광역시,달성군, 13 , 13 ,100.00%, 12 ,108.33%
중고차판매점,대구광역시,북구, 85 , 84 ,101.19%, 74 ,114.86%
중고차판매점,대구광역시,수성구, * , * ,, 4 ,
중고차판매점,경상북도,합계, 316 , 320 ,98.75%, 334 ,94.61%
중고차판매점,경상북도,경산시, 31 , 31 ,100.00%, 33 ,93.94%
중고차판매점,경상북도,경주시, 35 , 35 ,100.00%, 38 ,92.11%
중고차판매점,경상북도,고령군, * , * ,, * ,
중고차판매점,경상북도,구미시, 76 , 76 ,100.00%, 81 ,93.83%
중고차판매점,경상북도,군위군, * , * ,,0,
중고차판매점,경상북도,김천시, 10 , 10 ,100.00%, 10 ,100.00%
중고차판매점,경상북도,문경시, 6 , 6 ,100.00%, 7 ,85.71%
중고차판매점,경상북도,상주시, 8 , 8 ,100.00%, 8 ,100.00%
중고차판매점,경상북도,성주군, * , * ,, * ,
중고차판매점,경상북도,안동시, 28 , 28 ,100.00%, 30 ,93.33%
중고차판매점,경상북도,영덕군, * , * ,, * ,
중고차판매점,경상북도,영양군, * , * ,, * ,
중고차판매점,경상북도,영주시, 14 , 14 ,100.00%, 16 ,87.50%
중고차판매점,경상북도,영천시, 14 , 15 ,93.33%, 15 ,93.33%
중고차판매점,경상북도,울진군, * , * ,, * ,
중고차판매점,경상북도,의성군, 3 , 3 ,100.00%, 3 ,100.00%
중고차판매점,경상북도,청도군, * , * ,, * ,
중고차판매점,경상북도,청송군, * , * ,, * ,
중고차판매점,경상북도,칠곡군, 19 , 19 ,100.00%, 21 ,90.48%
중고차판매점,경상북도,포항시 남구, 33 , 33 ,100.00%, 35 ,94.29%
중고차판매점,경상북도,포항시 북구, 28 , 29 ,96.55%, 27 ,103.70%
중고차판매점,부산광역시,합계, 231 , 232 ,99.57%, 238 ,97.06%
중고차판매점,부산광역시,강서구, 9 , 9 ,100.00%, 6 ,150.00%
중고차판매점,부산광역시,동구, 3 , 3 ,100.00%, 3 ,100.00%
중고차판매점,부산광역시,남구, 40 , 40 ,100.00%, 43 ,93.02%
중고차판매점,부산광역시,금정구, 9 , 9 ,100.00%, 9 ,100.00%
중고차판매점,부산광역시,동래구, * , * ,, * ,
중고차판매점,부산광역시,부산진구, 9 , 9 ,100.00%, 12 ,75.00%
중고차판매점,부산광역시,사상구, 51 , 52 ,98.08%, 53 ,96.23%
중고차판매점,부산광역시,사하구, 29 , 29 ,100.00%, 29 ,100.00%
중고차판매점,부산광역시,수영구, * , * ,, * ,
중고차판매점,부산광역시,연제구, 41 , 41 ,100.00%, 38 ,107.89%
중고차판매점,부산광역시,해운대구, 38 , 38 ,100.00%, 43 ,88.37%
중고차판매점,울산광역시,합계, 103 , 107 ,96.26%, 102 ,100.98%
중고차판매점,울산광역시,중구, * , * ,, * ,
중고차판매점,울산광역시,동구, * , * ,, * ,
중고차판매점,울산광역시,남구, * , * ,, 3 ,
중고차판매점,울산광역시,북구, 93 , 97 ,95.88%, 92 ,101.09%
중고차판매점,울산광역시,울주군, 5 , 5 ,100.00%, 4 ,125.00%
중고차판매점,경상남도,합계, 327 , 329 ,99.39%, 314 ,104.14%
중고차판매점,경상남도,고성군, 4 , 5 ,80.00%, 3 ,133.33%
중고차판매점,경상남도,거제시, 11 , 11 ,100.00%, 12 ,91.67%
중고차판매점,경상남도,거창군, 3 , 3 ,100.00%, 3 ,100.00%
중고차판매점,경상남도,김해시, 80 , 83 ,96.39%, 76 ,105.26%
중고차판매점,경상남도,남해군, * , * ,, * ,
중고차판매점,경상남도,밀양시, 11 , 10 ,110.00%, 9 ,122.22%
중고차판매점,경상남도,사천시, 25 , 26 ,96.15%, 28 ,89.29%
중고차판매점,경상남도,양산시, 16 , 16 ,100.00%, 14 ,114.29%
중고차판매점,경상남도,진주시, 48 , 48 ,100.00%, 46 ,104.35%
중고차판매점,경상남도,창녕군, 3 , * ,, * ,
중고차판매점,경상남도,창원시 마산합포구, 10 , 11 ,90.91%, 11 ,90.91%
중고차판매점,경상남도,창원시 마산회원구, 25 , 25 ,100.00%, 24 ,104.17%
중고차판매점,경상남도,창원시 성산구, 24 , 22 ,109.09%, 22 ,109.09%
중고차판매점,경상남도,창원시 의창구, 55 , 55 ,100.00%, 54 ,101.85%
중고차판매점,경상남도,창원시 진해구, 3 , 3 ,100.00%, 3 ,100.00%
중고차판매점,경상남도,통영시, * , * ,, * ,
중고차판매점,경상남도,하동군, * , * ,, * ,
중고차판매점,경상남도,함안군, 5 , 5 ,100.00%, 3 ,166.67%
중고차판매점,경상남도,합천군, * , * ,, * ,
중고차판매점,제주특별자치도,합계, 55 , 55 ,100.00%, 53 ,103.77%
중고차판매점,제주특별자치도,서귀포시, 9 , 9 ,100.00%, 9 ,100.00%
중고차판매점,제주특별자치도,제주시, 46 , 46 ,100.00%, 44 ,104.55%
중식전문점,합계,합계," 24,610 "," 24,675 ",99.74%," 23,215 ",106.01%
중식전문점,서울특별시,합계," 4,853 "," 4,878 ",99.49%," 4,501 ",107.82%
중식전문점,서울특별시,종로구, 199 , 207 ,96.14%, 187 ,106.42%
중식전문점,서울특별시,중구, 230 , 229 ,100.44%, 217 ,105.99%
중식전문점,서울특별시,용산구, 141 , 139 ,101.44%, 120 ,117.50%
중식전문점,서울특별시,성동구, 128 , 130 ,98.46%, 114 ,112.28%
중식전문점,서울특별시,광진구, 209 , 217 ,96.31%, 206 ,101.46%
중식전문점,서울특별시,동대문구, 186 , 188 ,98.94%, 173 ,107.51%
중식전문점,서울특별시,중랑구, 85 , 85 ,100.00%, 91 ,93.41%
중식전문점,서울특별시,성북구, 146 , 145 ,100.69%, 128 ,114.06%
중식전문점,서울특별시,강북구, 111 , 111 ,100.00%, 99 ,112.12%
중식전문점,서울특별시,도봉구, 84 , 86 ,97.67%, 84 ,100.00%
중식전문점,서울특별시,노원구, 127 , 126 ,100.79%, 119 ,106.72%
중식전문점,서울특별시,은평구, 133 , 133 ,100.00%, 122 ,109.02%
중식전문점,서울특별시,서대문구, 150 , 150 ,100.00%, 120 ,125.00%
중식전문점,서울특별시,마포구, 296 , 297 ,99.66%, 268 ,110.45%
중식전문점,서울특별시,양천구, 103 , 105 ,98.10%, 104 ,99.04%
중식전문점,서울특별시,강서구, 182 , 180 ,101.11%, 161 ,113.04%
중식전문점,서울특별시,구로구, 337 , 336 ,100.30%, 318 ,105.97%
중식전문점,서울특별시,금천구, 156 , 158 ,98.73%, 151 ,103.31%
중식전문점,서울특별시,영등포구, 531 , 534 ,99.44%, 533 ,99.62%
중식전문점,서울특별시,동작구, 144 , 143 ,100.70%, 123 ,117.07%
중식전문점,서울특별시,관악구, 185 , 183 ,101.09%, 168 ,110.12%
중식전문점,서울특별시,서초구, 211 , 211 ,100.00%, 199 ,106.03%
중식전문점,서울특별시,강남구, 410 , 417 ,98.32%, 360 ,113.89%
중식전문점,서울특별시,송파구, 232 , 232 ,100.00%, 213 ,108.92%
중식전문점,서울특별시,강동구, 137 , 136 ,100.74%, 123 ,111.38%
중식전문점,인천광역시,합계," 1,184 "," 1,190 ",99.50%," 1,112 ",106.47%
중식전문점,인천광역시,중구, 131 , 133 ,98.50%, 126 ,103.97%
중식전문점,인천광역시,동구, 31 , 31 ,100.00%, 30 ,103.33%
중식전문점,인천광역시,연수구, 107 , 103 ,103.88%, 102 ,104.90%
중식전문점,인천광역시,남동구, 214 , 216 ,99.07%, 190 ,112.63%
중식전문점,인천광역시,부평구, 209 , 215 ,97.21%, 204 ,102.45%
중식전문점,인천광역시,계양구, 96 , 96 ,100.00%, 93 ,103.23%
중식전문점,인천광역시,서구, 173 , 174 ,99.43%, 157 ,110.19%
중식전문점,인천광역시,강화군, 36 , 36 ,100.00%, 38 ,94.74%
중식전문점,인천광역시,옹진군, 14 , 14 ,100.00%, 15 ,93.33%
중식전문점,인천광역시,미추홀구, 173 , 172 ,100.58%, 157 ,110.19%
중식전문점,경기도,합계," 5,258 "," 5,267 ",99.83%," 4,758 ",110.51%
중식전문점,경기도,수원시 장안구, 101 , 100 ,101.00%, 92 ,109.78%
중식전문점,경기도,수원시 권선구, 108 , 111 ,97.30%, 96 ,112.50%
중식전문점,경기도,수원시 팔달구, 178 , 180 ,98.89%, 164 ,108.54%
중식전문점,경기도,수원시 영통구, 119 , 120 ,99.17%, 96 ,123.96%
중식전문점,경기도,성남시 수정구, 124 , 124 ,100.00%, 118 ,105.08%
중식전문점,경기도,성남시 중원구, 87 , 86 ,101.16%, 81 ,107.41%
중식전문점,경기도,성남시 분당구, 192 , 193 ,99.48%, 169 ,113.61%
중식전문점,경기도,의정부시, 123 , 121 ,101.65%, 105 ,117.14%
중식전문점,경기도,안양시 만안구, 115 , 116 ,99.14%, 102 ,112.75%
중식전문점,경기도,안양시 동안구, 113 , 112 ,100.89%, 103 ,109.71%
중식전문점,경기도,부천시, 344 , 345 ,99.71%, 319 ,107.84%
중식전문점,경기도,광명시, 94 , 94 ,100.00%, 92 ,102.17%
중식전문점,경기도,평택시, 258 , 258 ,100.00%, 245 ,105.31%
중식전문점,경기도,동두천시, 37 , 37 ,100.00%, 37 ,100.00%
중식전문점,경기도,안산시 상록구, 93 , 92 ,101.09%, 90 ,103.33%
중식전문점,경기도,안산시 단원구, 275 , 277 ,99.28%, 271 ,101.48%
중식전문점,경기도,고양시 덕양구, 130 , 130 ,100.00%, 116 ,112.07%
중식전문점,경기도,고양시 일산동구, 123 , 122 ,100.82%, 107 ,114.95%
중식전문점,경기도,고양시 일산서구, 72 , 71 ,101.41%, 60 ,120.00%
중식전문점,경기도,과천시, 8 , 8 ,100.00%, 11 ,72.73%
중식전문점,경기도,구리시, 69 , 71 ,97.18%, 62 ,111.29%
중식전문점,경기도,남양주시, 198 , 198 ,100.00%, 181 ,109.39%
중식전문점,경기도,오산시, 119 , 118 ,100.85%, 114 ,104.39%
중식전문점,경기도,시흥시, 230 , 226 ,101.77%, 181 ,127.07%
중식전문점,경기도,군포시, 99 , 98 ,101.02%, 82 ,120.73%
중식전문점,경기도,의왕시, 31 , 33 ,93.94%, 37 ,83.78%
중식전문점,경기도,하남시, 88 , 87 ,101.15%, 68 ,129.41%
중식전문점,경기도,용인시 처인구, 124 , 122 ,101.64%, 110 ,112.73%
중식전문점,경기도,용인시 기흥구, 100 , 102 ,98.04%, 97 ,103.09%
중식전문점,경기도,용인시 수지구, 71 , 72 ,98.61%, 60 ,118.33%
중식전문점,경기도,파주시, 168 , 164 ,102.44%, 146 ,115.07%
중식전문점,경기도,이천시, 127 , 133 ,95.49%, 121 ,104.96%
중식전문점,경기도,안성시, 117 , 120 ,97.50%, 104 ,112.50%
중식전문점,경기도,김포시, 167 , 165 ,101.21%, 148 ,112.84%
중식전문점,경기도,화성시, 331 , 329 ,100.61%, 282 ,117.38%
중식전문점,경기도,광주시, 134 , 140 ,95.71%, 127 ,105.51%
중식전문점,경기도,양주시, 103 , 105 ,98.10%, 91 ,113.19%
중식전문점,경기도,포천시, 108 , 107 ,100.93%, 106 ,101.89%
중식전문점,경기도,여주시, 67 , 67 ,100.00%, 61 ,109.84%
중식전문점,경기도,가평군, 44 , 44 ,100.00%, 40 ,110.00%
중식전문점,경기도,양평군, 42 , 42 ,100.00%, 42 ,100.00%
중식전문점,경기도,연천군, 27 , 27 ,100.00%, 24 ,112.50%
중식전문점,강원도,합계," 1,035 "," 1,027 ",100.78%, 981 ,105.50%
중식전문점,강원도,춘천시, 182 , 183 ,99.45%, 182 ,100.00%
중식전문점,강원도,원주시, 213 , 212 ,100.47%, 187 ,113.90%
중식전문점,강원도,강릉시, 147 , 144 ,102.08%, 138 ,106.52%
중식전문점,강원도,동해시, 55 , 53 ,103.77%, 54 ,101.85%
중식전문점,강원도,태백시, 30 , 30 ,100.00%, 28 ,107.14%
중식전문점,강원도,속초시, 48 , 48 ,100.00%, 49 ,97.96%
중식전문점,강원도,삼척시, 35 , 35 ,100.00%, 32 ,109.38%
중식전문점,강원도,홍천군, 42 , 42 ,100.00%, 42 ,100.00%
중식전문점,강원도,횡성군, 29 , 29 ,100.00%, 27 ,107.41%
중식전문점,강원도,영월군, 25 , 25 ,100.00%, 25 ,100.00%
중식전문점,강원도,평창군, 31 , 31 ,100.00%, 31 ,100.00%
중식전문점,강원도,정선군, 31 , 30 ,103.33%, 30 ,103.33%
중식전문점,강원도,철원군, 42 , 41 ,102.44%, 38 ,110.53%
중식전문점,강원도,화천군, 30 , 30 ,100.00%, 27 ,111.11%
중식전문점,강원도,양구군, 19 , 19 ,100.00%, 17 ,111.76%
중식전문점,강원도,인제군, 24 , 23 ,104.35%, 23 ,104.35%
중식전문점,강원도,고성군, 28 , 28 ,100.00%, 28 ,100.00%
중식전문점,강원도,양양군, 24 , 24 ,100.00%, 23 ,104.35%
중식전문점,대전광역시,합계, 586 , 590 ,99.32%, 540 ,108.52%
중식전문점,대전광역시,중구, 112 , 112 ,100.00%, 106 ,105.66%
중식전문점,대전광역시,동구, 98 , 100 ,98.00%, 99 ,98.99%
중식전문점,대전광역시,서구, 168 , 169 ,99.41%, 149 ,112.75%
중식전문점,대전광역시,대덕구, 69 , 69 ,100.00%, 59 ,116.95%
중식전문점,대전광역시,유성구, 139 , 140 ,99.29%, 127 ,109.45%
중식전문점,충청북도,합계, 900 , 898 ,100.22%, 867 ,103.81%
중식전문점,충청북도,괴산군, 19 , 19 ,100.00%, 20 ,95.00%
중식전문점,충청북도,단양군, 21 , 21 ,100.00%, 20 ,105.00%
중식전문점,충청북도,보은군, 21 , 21 ,100.00%, 20 ,105.00%
중식전문점,충청북도,영동군, 26 , 26 ,100.00%, 28 ,92.86%
중식전문점,충청북도,옥천군, 22 , 22 ,100.00%, 19 ,115.79%
중식전문점,충청북도,음성군, 82 , 81 ,101.23%, 73 ,112.33%
중식전문점,충청북도,제천시, 84 , 85 ,98.82%, 83 ,101.20%
중식전문점,충청북도,증평군, 26 , 26 ,100.00%, 26 ,100.00%
중식전문점,충청북도,진천군, 50 , 50 ,100.00%, 41 ,121.95%
중식전문점,충청북도,청주시 상당구, 82 , 79 ,103.80%, 86 ,95.35%
중식전문점,충청북도,청주시 서원구, 82 , 84 ,97.62%, 82 ,100.00%
중식전문점,충청북도,청주시 청원구, 93 , 92 ,101.09%, 88 ,105.68%
중식전문점,충청북도,청주시 흥덕구, 137 , 134 ,102.24%, 129 ,106.20%
중식전문점,충청북도,충주시, 155 , 158 ,98.10%, 152 ,101.97%
중식전문점,충청남도,합계," 1,232 "," 1,231 ",100.08%," 1,181 ",104.32%
중식전문점,충청남도,계룡시, 15 , 15 ,100.00%, 14 ,107.14%
중식전문점,충청남도,공주시, 84 , 86 ,97.67%, 81 ,103.70%
중식전문점,충청남도,금산군, 48 , 48 ,100.00%, 46 ,104.35%
중식전문점,충청남도,논산시, 88 , 88 ,100.00%, 88 ,100.00%
중식전문점,충청남도,당진시, 92 , 92 ,100.00%, 91 ,101.10%
중식전문점,충청남도,보령시, 67 , 64 ,104.69%, 64 ,104.69%
중식전문점,충청남도,부여군, 36 , 36 ,100.00%, 32 ,112.50%
중식전문점,충청남도,서산시, 95 , 94 ,101.06%, 95 ,100.00%
중식전문점,충청남도,서천군, 31 , 30 ,103.33%, 31 ,100.00%
중식전문점,충청남도,아산시, 187 , 187 ,100.00%, 173 ,108.09%
중식전문점,충청남도,예산군, 57 , 57 ,100.00%, 58 ,98.28%
중식전문점,충청남도,천안시 동남구, 148 , 149 ,99.33%, 136 ,108.82%
중식전문점,충청남도,천안시 서북구, 152 , 154 ,98.70%, 142 ,107.04%
중식전문점,충청남도,청양군, 26 , 26 ,100.00%, 25 ,104.00%
중식전문점,충청남도,태안군, 39 , 39 ,100.00%, 36 ,108.33%
중식전문점,충청남도,홍성군, 67 , 66 ,101.52%, 69 ,97.10%
중식전문점,세종특별자치시,합계, 150 , 148 ,101.35%, 130 ,115.38%
중식전문점,세종특별자치시,세종시, 150 , 148 ,101.35%, 130 ,115.38%
중식전문점,광주광역시,합계, 487 , 494 ,98.58%, 490 ,99.39%
중식전문점,광주광역시,동구, 71 , 71 ,100.00%, 67 ,105.97%
중식전문점,광주광역시,남구, 49 , 49 ,100.00%, 53 ,92.45%
중식전문점,광주광역시,서구, 98 , 98 ,100.00%, 98 ,100.00%
중식전문점,광주광역시,광산구, 129 , 132 ,97.73%, 130 ,99.23%
중식전문점,광주광역시,북구, 140 , 144 ,97.22%, 142 ,98.59%
중식전문점,전라북도,합계," 1,032 "," 1,039 ",99.33%," 1,000 ",103.20%
중식전문점,전라북도,고창군, 26 , 26 ,100.00%, 25 ,104.00%
중식전문점,전라북도,군산시, 182 , 182 ,100.00%, 174 ,104.60%
중식전문점,전라북도,김제시, 57 , 57 ,100.00%, 51 ,111.76%
중식전문점,전라북도,남원시, 51 , 51 ,100.00%, 51 ,100.00%
중식전문점,전라북도,무주군, 20 , 20 ,100.00%, 24 ,83.33%
중식전문점,전라북도,부안군, 33 , 33 ,100.00%, 32 ,103.13%
중식전문점,전라북도,순창군, 11 , 11 ,100.00%, 12 ,91.67%
중식전문점,전라북도,완주군, 58 , 59 ,98.31%, 55 ,105.45%
중식전문점,전라북도,익산시, 167 , 170 ,98.24%, 168 ,99.40%
중식전문점,전라북도,임실군, 16 , 16 ,100.00%, 14 ,114.29%
중식전문점,전라북도,장수군, 19 , 19 ,100.00%, 19 ,100.00%
중식전문점,전라북도,전주시 덕진구, 135 , 136 ,99.26%, 129 ,104.65%
중식전문점,전라북도,전주시 완산구, 167 , 170 ,98.24%, 161 ,103.73%
중식전문점,전라북도,정읍시, 72 , 71 ,101.41%, 70 ,102.86%
중식전문점,전라북도,진안군, 18 , 18 ,100.00%, 15 ,120.00%
중식전문점,전라남도,합계, 827 , 829 ,99.76%, 799 ,103.50%
